True,2022-04-07 03:33
False,2022-04-07 03:34
True,2022-04-07 03:35
False,2022-04-07 03:37
True,2022-04-07 03:38
False,2022-04-07 03:40
True,2022-04-07 03:40
False,2022-04-07 03:41
True,2022-04-07 03:42
True,2022-04-07 03:43
False,2022-04-07 03:43
True,2022-04-07 04:00
False,2022-04-07 04:02
True,2022-04-07 04:16
True,2022-04-07 04:17
True,2022-04-07 04:18
False,2022-04-07 04:20
False,2022-04-07 04:36
True,2022-04-07 04:37
True,2022-04-07 04:38
False,2022-04-07 04:39
True,2022-04-07 04:39
False,2022-04-07 04:41
True,2022-04-07 04:45
False,2022-04-07 04:47
True,2022-04-07 04:52
False,2022-04-07 04:53
True,2022-04-07 05:01
False,2022-04-07 05:02
True,2022-04-07 05:03
False,2022-04-07 05:05
True,2022-04-07 05:05
False,2022-04-07 05:06
True,2022-04-07 05:16
False,2022-04-07 05:17
False,2022-04-07 05:28
True,2022-04-07 05:29
True,2022-04-07 05:30
False,2022-04-07 05:31
True,2022-04-07 05:53
True,2022-04-07 05:54
False,2022-04-07 05:55
True,2022-04-07 06:04
False,2022-04-07 06:05
True,2022-04-07 06:08
False,2022-04-07 06:10
True,2022-04-07 06:20
True,2022-04-07 06:21
False,2022-04-07 06:22
True,2022-04-07 06:33
False,2022-04-07 06:35
True,2022-04-07 06:36
False,2022-04-07 06:37
True,2022-04-07 06:53
True,2022-04-07 06:54
False,2022-04-07 06:55
False,2022-04-07 07:13
True,2022-04-07 07:16
False,2022-04-07 07:17
True,2022-04-07 07:44
False,2022-04-07 07:46
True,2022-04-07 07:47
True,2022-04-07 07:48
True,2022-04-07 07:49
False,2022-04-07 07:51
True,2022-04-07 07:54
False,2022-04-07 07:55
False,2022-04-07 08:06
True,2022-04-07 08:15
False,2022-04-07 08:16
True,2022-04-07 08:30
True,2022-04-07 08:31
False,2022-04-07 08:32
True,2022-04-07 08:36
False,2022-04-07 08:37
True,2022-04-07 08:38
False,2022-04-07 08:39
True,2022-04-07 08:40
False,2022-04-07 08:41
True,2022-04-07 08:42
True,2022-04-07 08:43
False,2022-04-07 08:44
True,2022-04-07 08:46
False,2022-04-07 08:48
True,2022-04-07 08:53
False,2022-04-07 08:55
False,2022-04-07 08:58
True,2022-04-07 09:00
False,2022-04-07 09:01
True,2022-04-07 09:02
True,2022-04-07 09:03
False,2022-04-07 09:05
True,2022-04-07 09:13
True,2022-04-07 09:15
True,2022-04-07 09:16
True,2022-04-07 09:17
True,2022-04-07 09:18
True,2022-04-07 09:19
False,2022-04-07 09:21
False,2022-04-07 09:52
False,2022-04-07 10:47
False,2022-04-07 11:42
True,2022-04-07 11:51
False,2022-04-07 11:52
True,2022-04-07 11:59
True,2022-04-07 12:00
False,2022-04-07 12:01
False,2022-04-07 12:36
True,2022-04-07 12:40
False,2022-04-07 12:42
True,2022-04-07 13:06
False,2022-04-07 13:07
True,2022-04-07 13:15
False,2022-04-07 13:16
True,2022-04-07 13:18
False,2022-04-07 13:20
True,2022-04-07 13:22
False,2022-04-07 13:23
False,2022-04-07 13:28
False,2022-04-07 14:23
False,2022-04-07 15:18
False,2022-04-07 16:13
False,2022-04-07 17:08
True,2022-04-07 17:38
False,2022-04-07 17:39
True,2022-04-07 17:39
True,2022-04-07 17:41
False,2022-04-07 17:42
True,2022-04-07 17:42
False,2022-04-07 17:44
True,2022-04-07 17:55
False,2022-04-07 17:57
False,2022-04-07 18:00
True,2022-04-07 18:03
False,2022-04-07 18:05
True,2022-04-07 18:06
False,2022-04-07 18:07
True,2022-04-07 18:13
False,2022-04-07 18:14
True,2022-04-07 18:25
False,2022-04-07 18:27
True,2022-04-07 18:29
False,2022-04-07 18:31
True,2022-04-07 18:37
False,2022-04-07 18:38
True,2022-04-07 18:46
False,2022-04-07 18:47
True,2022-04-07 18:47
False,2022-04-07 18:49
False,2022-04-07 18:53
True,2022-04-07 18:54
False,2022-04-07 18:55
True,2022-04-07 18:59
False,2022-04-07 19:01
True,2022-04-07 19:05
False,2022-04-07 19:06
True,2022-04-07 19:06
False,2022-04-07 19:08
True,2022-04-07 19:15
False,2022-04-07 19:16
True,2022-04-07 19:18
False,2022-04-07 19:20
True,2022-04-07 19:26
False,2022-04-07 19:27
True,2022-04-07 19:33
True,2022-04-07 19:34
True,2022-04-07 19:35
True,2022-04-07 19:36
False,2022-04-07 19:37
True,2022-04-07 19:41
False,2022-04-07 19:43
True,2022-04-07 19:43
True,2022-04-07 19:44
True,2022-04-07 19:45
True,2022-04-07 19:45
False,2022-04-07 19:47
False,2022-04-07 20:40
True,2022-04-07 21:04
True,2022-04-07 21:06
False,2022-04-07 21:07
True,2022-04-07 21:12
True,2022-04-07 21:13
True,2022-04-07 21:14
True,2022-04-07 21:15
False,2022-04-07 21:17
True,2022-04-07 21:17
True,2022-04-07 21:18
False,2022-04-07 21:20
True,2022-04-07 21:22
False,2022-04-07 21:23
True,2022-04-07 21:28
False,2022-04-07 21:30
True,2022-04-07 21:32
True,2022-04-07 21:32
False,2022-04-07 21:33
True,2022-04-07 21:34
False,2022-04-07 21:36
True,2022-04-07 21:36
True,2022-04-07 21:38
False,2022-04-07 21:39
True,2022-04-07 21:42
True,2022-04-07 21:43
False,2022-04-07 21:45
True,2022-04-07 21:59
True,2022-04-07 22:00
False,2022-04-07 22:01
True,2022-04-07 22:12
False,2022-04-07 22:13
True,2022-04-07 22:14
False,2022-04-07 22:16
True,2022-04-07 22:17
False,2022-04-07 22:19
True,2022-04-07 22:20
False,2022-04-07 22:21
True,2022-04-07 22:23
True,2022-04-07 22:24
False,2022-04-07 22:25
True,2022-04-07 22:25
False,2022-04-07 22:27
True,2022-04-07 22:33
False,2022-04-07 22:34
True,2022-04-07 22:35
False,2022-04-07 22:36
True,2022-04-07 22:39
False,2022-04-07 22:40
True,2022-04-07 22:41
True,2022-04-07 22:42
True,2022-04-07 22:43
False,2022-04-07 22:45
True,2022-04-07 22:45
False,2022-04-07 22:46
True,2022-04-07 22:55
False,2022-04-07 22:57
True,2022-04-07 23:01
True,2022-04-07 23:03
True,2022-04-07 23:04
False,2022-04-07 23:05
True,2022-04-07 23:06
False,2022-04-07 23:08
True,2022-04-07 23:09
False,2022-04-07 23:11
True,2022-04-07 23:16
True,2022-04-07 23:17
True,2022-04-07 23:17
False,2022-04-07 23:19
True,2022-04-07 23:19
False,2022-04-07 23:21
True,2022-04-07 23:21
True,2022-04-07 23:22
True,2022-04-07 23:23
True,2022-04-07 23:25
False,2022-04-07 23:26
True,2022-04-07 23:29
True,2022-04-07 23:31
True,2022-04-07 23:32
True,2022-04-07 23:33
True,2022-04-07 23:34
True,2022-04-07 23:35
False,2022-04-07 23:36
True,2022-04-07 23:37
True,2022-04-07 23:38
False,2022-04-07 23:39
True,2022-04-07 23:40
False,2022-04-07 23:42
True,2022-04-07 23:44
True,2022-04-07 23:45
True,2022-04-07 23:47
True,2022-04-07 23:48
True,2022-04-07 23:49
False,2022-04-07 23:51
True,2022-04-07 23:52
False,2022-04-07 23:53
True,2022-04-07 23:54
True,2022-04-07 23:55
False,2022-04-07 23:57
True,2022-04-07 23:58
False,2022-04-08 00:00
True,2022-04-08 00:00
True,2022-04-08 00:01
False,2022-04-08 00:03
True,2022-04-08 00:03
False,2022-04-08 00:05
True,2022-04-08 00:07
False,2022-04-08 00:08
True,2022-04-08 00:08
True,2022-04-08 00:10
False,2022-04-08 00:10
True,2022-04-08 00:10
True,2022-04-08 00:11
False,2022-04-08 00:13
True,2022-04-08 00:13
True,2022-04-08 00:15
False,2022-04-08 00:16
True,2022-04-08 00:16
False,2022-04-08 00:18
True,2022-04-08 00:18
False,2022-04-08 00:19
True,2022-04-08 00:21
False,2022-04-08 00:23
True,2022-04-08 00:23
False,2022-04-08 00:24
True,2022-04-08 00:26
True,2022-04-08 00:27
True,2022-04-08 00:28
True,2022-04-08 00:29
False,2022-04-08 00:31
True,2022-04-08 00:37
True,2022-04-08 00:38
False,2022-04-08 00:40
True,2022-04-08 00:42
False,2022-04-08 00:43
True,2022-04-08 00:45
False,2022-04-08 00:46
True,2022-04-08 00:49
False,2022-04-08 00:50
True,2022-04-08 00:52
False,2022-04-08 00:53
True,2022-04-08 00:54
False,2022-04-08 00:55
True,2022-04-08 00:57
True,2022-04-08 00:58
True,2022-04-08 00:59
True,2022-04-08 01:00
True,2022-04-08 01:01
True,2022-04-08 01:02
True,2022-04-08 01:03
False,2022-04-08 01:04
True,2022-04-08 01:04
False,2022-04-08 01:06
True,2022-04-08 01:06
True,2022-04-08 01:07
False,2022-04-08 01:09
True,2022-04-08 01:10
False,2022-04-08 01:11
True,2022-04-08 01:12
False,2022-04-08 01:14
True,2022-04-08 01:15
False,2022-04-08 01:17
True,2022-04-08 01:18
False,2022-04-08 01:20
True,2022-04-08 01:25
False,2022-04-08 01:27
True,2022-04-08 01:27
True,2022-04-08 01:28
True,2022-04-08 01:29
True,2022-04-08 01:30
False,2022-04-08 01:32
True,2022-04-08 01:34
False,2022-04-08 01:35
True,2022-04-08 01:36
True,2022-04-08 01:37
True,2022-04-08 01:38
True,2022-04-08 01:39
False,2022-04-08 01:40
True,2022-04-08 01:41
False,2022-04-08 01:43
True,2022-04-08 01:47
False,2022-04-08 01:49
True,2022-04-08 01:49
False,2022-04-08 01:51
True,2022-04-08 01:51
True,2022-04-08 01:52
True,2022-04-08 01:54
True,2022-04-08 01:55
True,2022-04-08 01:56
True,2022-04-08 01:56
True,2022-04-08 01:57
False,2022-04-08 01:59
True,2022-04-08 01:59
False,2022-04-08 02:01
True,2022-04-08 02:01
False,2022-04-08 02:03
True,2022-04-08 02:04
False,2022-04-08 02:05
True,2022-04-08 02:05
False,2022-04-08 02:07
True,2022-04-08 02:07
False,2022-04-08 02:08
True,2022-04-08 02:15
True,2022-04-08 02:16
False,2022-04-08 02:18
True,2022-04-08 02:18
True,2022-04-08 02:19
True,2022-04-08 02:20
True,2022-04-08 02:21
False,2022-04-08 02:22
True,2022-04-08 02:23
False,2022-04-08 02:25
True,2022-04-08 02:26
True,2022-04-08 02:27
True,2022-04-08 02:28
False,2022-04-08 02:29
True,2022-04-08 02:30
True,2022-04-08 02:31
True,2022-04-08 02:32
True,2022-04-08 02:33
False,2022-04-08 02:35
True,2022-04-08 02:36
False,2022-04-08 02:38
True,2022-04-08 02:38
True,2022-04-08 02:40
False,2022-04-08 02:41
True,2022-04-08 02:41
True,2022-04-08 02:43
True,2022-04-08 02:44
True,2022-04-08 02:45
False,2022-04-08 02:47
True,2022-04-08 02:49
True,2022-04-08 02:50
True,2022-04-08 02:51
False,2022-04-08 02:52
True,2022-04-08 02:52
True,2022-04-08 02:53
True,2022-04-08 02:54
True,2022-04-08 02:55
True,2022-04-08 02:57
True,2022-04-08 02:58
False,2022-04-08 03:00
True,2022-04-08 03:00
True,2022-04-08 03:01
True,2022-04-08 03:02
False,2022-04-08 03:04
True,2022-04-08 03:05
False,2022-04-08 03:07
True,2022-04-08 03:09
True,2022-04-08 03:10
False,2022-04-08 03:12
True,2022-04-08 03:23
False,2022-04-08 03:24
True,2022-04-08 03:29
False,2022-04-08 03:30
True,2022-04-08 03:40
False,2022-04-08 03:41
False,2022-04-08 03:42
True,2022-04-08 03:55
False,2022-04-08 03:56
True,2022-04-08 03:57
True,2022-04-08 03:58
False,2022-04-08 03:59
True,2022-04-08 04:00
False,2022-04-08 04:02
True,2022-04-08 04:12
True,2022-04-08 04:13
False,2022-04-08 04:14
True,2022-04-08 04:20
False,2022-04-08 04:21
True,2022-04-08 04:22
False,2022-04-08 04:23
False,2022-04-08 04:35
True,2022-04-08 04:35
False,2022-04-08 04:36
True,2022-04-08 05:04
False,2022-04-08 05:05
True,2022-04-08 05:06
False,2022-04-08 05:07
True,2022-04-08 05:14
False,2022-04-08 05:15
True,2022-04-08 05:17
False,2022-04-08 05:19
False,2022-04-08 05:27
True,2022-04-08 05:33
False,2022-04-08 05:34
True,2022-04-08 05:42
False,2022-04-08 05:44
True,2022-04-08 06:01
False,2022-04-08 06:02
True,2022-04-08 06:07
False,2022-04-08 06:08
True,2022-04-08 06:09
False,2022-04-08 06:11
False,2022-04-08 06:19
True,2022-04-08 06:20
False,2022-04-08 06:21
True,2022-04-08 06:26
False,2022-04-08 06:27
True,2022-04-08 06:42
True,2022-04-08 06:44
False,2022-04-08 06:45
True,2022-04-08 06:47
False,2022-04-08 06:48
True,2022-04-08 06:50
False,2022-04-08 06:52
True,2022-04-08 06:52
False,2022-04-08 06:53
True,2022-04-08 06:56
False,2022-04-08 06:58
False,2022-04-08 07:12
True,2022-04-08 07:15
False,2022-04-08 07:17
True,2022-04-08 07:30
False,2022-04-08 07:31
True,2022-04-08 07:35
False,2022-04-08 07:36
True,2022-04-08 07:40
False,2022-04-08 07:41
True,2022-04-08 07:45
False,2022-04-08 07:46
True,2022-04-08 07:50
True,2022-04-08 07:51
False,2022-04-08 07:52
True,2022-04-08 07:54
False,2022-04-08 07:55
True,2022-04-08 07:59
True,2022-04-08 08:00
False,2022-04-08 08:02
False,2022-04-08 08:04
True,2022-04-08 08:09
True,2022-04-08 08:10
True,2022-04-08 08:12
True,2022-04-08 08:13
True,2022-04-08 08:14
False,2022-04-08 08:16
False,2022-04-08 08:59
False,2022-04-08 09:54
False,2022-04-08 10:49
False,2022-04-08 11:44
False,2022-04-08 12:39
True,2022-04-08 12:39
False,2022-04-08 12:41
True,2022-04-08 12:57
False,2022-04-08 12:58
True,2022-04-08 13:02
False,2022-04-08 13:04
True,2022-04-08 13:05
False,2022-04-08 13:06
True,2022-04-08 13:18
False,2022-04-08 13:20
True,2022-04-08 13:27
True,2022-04-08 13:29
False,2022-04-08 13:30
False,2022-04-08 13:31
False,2022-04-08 14:26
True,2022-04-08 14:49
True,2022-04-08 14:51
True,2022-04-08 14:52
False,2022-04-08 14:53
True,2022-04-08 14:54
False,2022-04-08 14:56
True,2022-04-08 14:56
False,2022-04-08 14:57
True,2022-04-08 15:04
False,2022-04-08 15:06
True,2022-04-08 15:07
True,2022-04-08 15:09
True,2022-04-08 15:10
True,2022-04-08 15:11
False,2022-04-08 15:12
True,2022-04-08 15:18
True,2022-04-08 15:18
False,2022-04-08 15:19
True,2022-04-08 15:28
False,2022-04-08 15:30
True,2022-04-08 15:30
False,2022-04-08 15:32
True,2022-04-08 15:33
False,2022-04-08 15:34
True,2022-04-08 15:40
False,2022-04-08 15:41
True,2022-04-08 15:42
False,2022-04-08 15:44
True,2022-04-08 15:54
False,2022-04-08 15:55
False,2022-04-08 16:11
True,2022-04-08 16:47
False,2022-04-08 16:49
True,2022-04-08 16:50
False,2022-04-08 16:51
True,2022-04-08 16:54
False,2022-04-08 16:56
False,2022-04-08 17:03
False,2022-04-08 17:58
True,2022-04-08 18:50
True,2022-04-08 18:50
False,2022-04-08 18:51
True,2022-04-08 18:59
False,2022-04-08 19:01
True,2022-04-08 19:03
False,2022-04-08 19:05
True,2022-04-08 19:05
False,2022-04-08 19:06
True,2022-04-08 19:22
True,2022-04-08 19:23
False,2022-04-08 19:25
True,2022-04-08 19:26
False,2022-04-08 19:27
True,2022-04-08 19:34
False,2022-04-08 19:35
True,2022-04-08 19:36
False,2022-04-08 19:37
True,2022-04-08 19:41
True,2022-04-08 19:42
False,2022-04-08 19:42
True,2022-04-08 19:43
True,2022-04-08 19:44
False,2022-04-08 19:45
True,2022-04-08 19:47
False,2022-04-08 19:49
True,2022-04-08 19:52
False,2022-04-08 19:54
True,2022-04-08 19:54
False,2022-04-08 19:56
True,2022-04-08 19:58
False,2022-04-08 19:59
True,2022-04-08 20:05
True,2022-04-08 20:06
True,2022-04-08 20:08
False,2022-04-08 20:09
False,2022-04-08 20:36
False,2022-04-08 21:31
True,2022-04-08 22:24
True,2022-04-08 22:24
True,2022-04-08 22:25
False,2022-04-08 22:26
True,2022-04-08 22:26
False,2022-04-08 22:28
True,2022-04-08 22:29
False,2022-04-08 22:30
True,2022-04-08 22:33
True,2022-04-08 22:34
False,2022-04-08 22:35
True,2022-04-08 22:37
False,2022-04-08 22:38
True,2022-04-08 22:47
True,2022-04-08 22:48
True,2022-04-08 22:49
False,2022-04-08 22:51
True,2022-04-08 22:58
False,2022-04-08 23:00
True,2022-04-08 23:02
True,2022-04-08 23:03
False,2022-04-08 23:04
False,2022-04-08 23:17
False,2022-04-08 23:17
True,2022-04-08 23:44
True,2022-04-08 23:45
True,2022-04-08 23:46
True,2022-04-08 23:47
False,2022-04-08 23:49
False,2022-04-09 00:10
True,2022-04-09 00:21
True,2022-04-09 00:22
False,2022-04-09 00:24
True,2022-04-09 00:25
True,2022-04-09 00:26
True,2022-04-09 00:27
False,2022-04-09 00:29
True,2022-04-09 00:29
True,2022-04-09 00:30
False,2022-04-09 00:31
True,2022-04-09 00:32
True,2022-04-09 00:33
True,2022-04-09 00:34
True,2022-04-09 00:36
True,2022-04-09 00:37
True,2022-04-09 00:38
True,2022-04-09 00:39
True,2022-04-09 00:40
True,2022-04-09 00:41
True,2022-04-09 00:42
False,2022-04-09 00:44
True,2022-04-09 00:47
False,2022-04-09 00:48
True,2022-04-09 00:48
True,2022-04-09 00:50
False,2022-04-09 00:51
True,2022-04-09 00:51
False,2022-04-09 00:53
False,2022-04-09 01:04
True,2022-04-09 01:05
False,2022-04-09 01:06
True,2022-04-09 01:08
False,2022-04-09 01:09
True,2022-04-09 01:17
True,2022-04-09 01:18
False,2022-04-09 01:20
True,2022-04-09 01:20
False,2022-04-09 01:22
True,2022-04-09 01:22
False,2022-04-09 01:24
True,2022-04-09 01:28
False,2022-04-09 01:30
True,2022-04-09 01:30
True,2022-04-09 01:31
True,2022-04-09 01:32
True,2022-04-09 01:33
False,2022-04-09 01:35
True,2022-04-09 01:44
True,2022-04-09 01:46
True,2022-04-09 01:47
True,2022-04-09 01:48
True,2022-04-09 01:49
False,2022-04-09 01:51
True,2022-04-09 01:51
False,2022-04-09 01:53
True,2022-04-09 01:54
True,2022-04-09 01:55
False,2022-04-09 01:56
False,2022-04-09 01:56
True,2022-04-09 01:58
False,2022-04-09 01:59
True,2022-04-09 01:59
False,2022-04-09 02:01
True,2022-04-09 02:02
False,2022-04-09 02:03
True,2022-04-09 02:04
True,2022-04-09 02:05
True,2022-04-09 02:06
True,2022-04-09 02:07
False,2022-04-09 02:09
True,2022-04-09 02:09
False,2022-04-09 02:10
True,2022-04-09 02:17
False,2022-04-09 02:18
True,2022-04-09 02:32
True,2022-04-09 02:33
False,2022-04-09 02:34
True,2022-04-09 02:35
False,2022-04-09 02:37
True,2022-04-09 02:37
True,2022-04-09 02:39
False,2022-04-09 02:40
True,2022-04-09 02:41
True,2022-04-09 02:42
False,2022-04-09 02:44
True,2022-04-09 02:46
False,2022-04-09 02:47
True,2022-04-09 02:48
True,2022-04-09 02:49
True,2022-04-09 02:50
False,2022-04-09 02:51
True,2022-04-09 02:53
True,2022-04-09 02:54
True,2022-04-09 02:55
True,2022-04-09 02:56
False,2022-04-09 02:58
True,2022-04-09 02:58
True,2022-04-09 02:59
True,2022-04-09 03:00
True,2022-04-09 03:02
True,2022-04-09 03:03
True,2022-04-09 03:04
True,2022-04-09 03:06
False,2022-04-09 03:07
True,2022-04-09 03:07
False,2022-04-09 03:09
True,2022-04-09 03:10
True,2022-04-09 03:11
False,2022-04-09 03:13
True,2022-04-09 03:22
False,2022-04-09 03:24
True,2022-04-09 03:28
False,2022-04-09 03:29
True,2022-04-09 03:32
False,2022-04-09 03:33
False,2022-04-09 03:42
True,2022-04-09 03:44
True,2022-04-09 03:45
False,2022-04-09 03:46
True,2022-04-09 03:47
False,2022-04-09 03:48
True,2022-04-09 04:00
True,2022-04-09 04:01
False,2022-04-09 04:03
True,2022-04-09 04:04
False,2022-04-09 04:06
True,2022-04-09 04:07
False,2022-04-09 04:08
True,2022-04-09 04:23
False,2022-04-09 04:24
True,2022-04-09 04:24
True,2022-04-09 04:26
False,2022-04-09 04:27
False,2022-04-09 04:35
True,2022-04-09 04:39
False,2022-04-09 04:40
True,2022-04-09 04:45
False,2022-04-09 04:46
True,2022-04-09 04:48
True,2022-04-09 04:50
False,2022-04-09 04:51
True,2022-04-09 05:04
False,2022-04-09 05:05
True,2022-04-09 05:12
False,2022-04-09 05:14
False,2022-04-09 05:28
True,2022-04-09 05:42
False,2022-04-09 05:44
True,2022-04-09 05:53
False,2022-04-09 05:55
True,2022-04-09 05:57
False,2022-04-09 05:59
True,2022-04-09 06:04
False,2022-04-09 06:06
True,2022-04-09 06:08
False,2022-04-09 06:09
False,2022-04-09 06:20
True,2022-04-09 06:51
True,2022-04-09 06:52
False,2022-04-09 06:54
True,2022-04-09 06:54
False,2022-04-09 06:56
True,2022-04-09 07:05
False,2022-04-09 07:06
True,2022-04-09 07:06
True,2022-04-09 07:07
True,2022-04-09 07:09
False,2022-04-09 07:10
False,2022-04-09 07:12
True,2022-04-09 07:18
False,2022-04-09 07:20
True,2022-04-09 07:26
True,2022-04-09 07:27
False,2022-04-09 07:28
True,2022-04-09 08:00
False,2022-04-09 08:01
True,2022-04-09 08:02
False,2022-04-09 08:04
False,2022-04-09 08:04
True,2022-04-09 08:45
False,2022-04-09 08:46
True,2022-04-09 08:51
False,2022-04-09 08:52
False,2022-04-09 08:56
True,2022-04-09 08:58
False,2022-04-09 09:00
True,2022-04-09 09:11
False,2022-04-09 09:12
True,2022-04-09 09:14
False,2022-04-09 09:16
True,2022-04-09 09:25
False,2022-04-09 09:27
True,2022-04-09 09:28
False,2022-04-09 09:29
True,2022-04-09 09:48
True,2022-04-09 09:49
False,2022-04-09 09:50
True,2022-04-09 10:06
False,2022-04-09 10:07
True,2022-04-09 10:11
False,2022-04-09 10:12
True,2022-04-09 10:27
True,2022-04-09 10:28
True,2022-04-09 10:30
False,2022-04-09 10:31
True,2022-04-09 10:33
False,2022-04-09 10:34
True,2022-04-09 10:36
False,2022-04-09 10:37
True,2022-04-09 10:40
True,2022-04-09 10:41
False,2022-04-09 10:41
True,2022-04-09 10:43
False,2022-04-09 10:44
True,2022-04-09 10:45
False,2022-04-09 10:46
True,2022-04-09 10:46
False,2022-04-09 10:48
True,2022-04-09 10:49
False,2022-04-09 10:51
True,2022-04-09 10:52
False,2022-04-09 10:53
True,2022-04-09 10:54
False,2022-04-09 10:56
True,2022-04-09 10:59
False,2022-04-09 11:01
True,2022-04-09 11:05
False,2022-04-09 11:06
True,2022-04-09 11:07
False,2022-04-09 11:08
True,2022-04-09 11:10
False,2022-04-09 11:11
True,2022-04-09 11:15
False,2022-04-09 11:16
True,2022-04-09 11:17
False,2022-04-09 11:18
True,2022-04-09 11:20
False,2022-04-09 11:21
True,2022-04-09 11:22
False,2022-04-09 11:23
True,2022-04-09 11:25
False,2022-04-09 11:26
True,2022-04-09 11:30
False,2022-04-09 11:31
False,2022-04-09 11:33
True,2022-04-09 11:34
True,2022-04-09 11:35
False,2022-04-09 11:36
True,2022-04-09 11:37
False,2022-04-09 11:39
True,2022-04-09 11:41
True,2022-04-09 11:42
False,2022-04-09 11:44
True,2022-04-09 11:47
False,2022-04-09 11:48
True,2022-04-09 11:49
False,2022-04-09 11:51
True,2022-04-09 11:51
True,2022-04-09 11:52
False,2022-04-09 11:54
True,2022-04-09 11:54
False,2022-04-09 11:55
True,2022-04-09 11:59
True,2022-04-09 12:00
True,2022-04-09 12:01
True,2022-04-09 12:02
True,2022-04-09 12:03
True,2022-04-09 12:04
True,2022-04-09 12:05
True,2022-04-09 12:06
True,2022-04-09 12:07
True,2022-04-09 12:08
True,2022-04-09 12:09
